,trip_id,start_stop_id,arrival_time,arrival_hour,arrival_minute,stop_sequence_x,stop_lat,stop_lon,route_id,direction_id,speed_kmh,segment_max_speed_kmh,runtime_sec,end_stop_id,distance_m,next_lat,next_lon,congestion_level
12157,6080196-608-006-1574.2.24:182900-47-1_2D246A5B-64C3-41C4-A60E-AF4700977F34,2529,1900-01-01 19:28:22.681318680,19,28,44,50.699662,7.057418,600608,1,19.0,19.0,60.0,1372,316.415362323293,50.700339,7.053102,3
6070,222086-222-003-5219.2.28:184000-42-62_76512F8B-599C-484F-AB22-B058012E2217,3271,1900-01-01 19:28:31.818181818,19,28,38,50.996341,7.107784,300222,0,18.0,18.0,120.0,3270,604.084524472618,50.994507,7.113423,3
4994,202164-202-003-3064.2.22:191700-25-63_038D4825-8F67-4D67-B644-AF6D0110E680,7212,1900-01-01 19:28:40.363636364,19,28,8,51.054548,7.017606,300202,0,27.0,27.0,240.0,5224,1815.28370151316,51.05204,7.015569,2
56,0-25-003-3452.2.21:191400-44-189_C79F9340-8B4E-4B47-BA80-B07D01552980,3445,1900-01-01 19:28:48.000000000,19,28,13,51.139561,7.026491,300025,1,45.4,57.0,84.0,3444,943.44117682716,51.131395,7.025896,0
7603,29-706-024-4060.2.21:192500-14-1_F07B1813-C8E0-4839-88AA-AF41012CC737,4058,1900-01-01 19:29:00.000000000,19,29,4,50.804402,6.894994,2400706,0,22.0,22.0,60.0,5369,370.353091590657,50.806455,6.894537,2
1777,1060-749-012-1690.2.22:192300-14-153_4AE616C6-629C-461E-9FDF-B05400EB6EB3,8746,1900-01-01 19:29:00.000000000,19,29,5,50.606491,6.98475,1200749,0,34.0,34.0,300.0,2064,2815.84375229781,50.602461,6.987237,1
9,0-25-003-3452.2.21:191400-44-189_C79F9340-8B4E-4B47-BA80-B07D01552980,3447,1900-01-01 19:29:00.000000000,19,29,11,51.14615,7.02951,300025,0,37.0,37.0,120.0,3448,1232.55160164694,51.14266,7.027789,1
7246,27-740-012-1690.2.21:192900-19-1_1E22FB2E-F9B4-47AA-84BF-AF55013166D0,1690,1900-01-01 19:29:00.000000000,19,29,1,50.629212,6.947502,1200740,0,17.0,17.0,120.0,1691,578.710408532498,50.625937,6.946744,3
7282,270-127-001-35.2.22:192900-15-263_A1ADEFE6-C21A-4E4C-A8C9-B05100EF2C1F,35,1900-01-01 19:29:00.000000000,19,29,1,50.950619,6.958794,100127,0,25.0,30.0,60.0,36,409.245730554634,50.949124,6.952559,2
12158,6080196-608-006-1574.2.24:182900-47-1_2D246A5B-64C3-41C4-A60E-AF4700977F34,1372,1900-01-01 19:29:22.681318680,19,29,45,50.700339,7.053102,600608,1,32.0,32.0,60.0,1375,525.629510658273,50.697307,7.049397,1
8244,350-155-001-642.2.22:185600-26-265_00257B3D-2EA5-42A4-9037-B0770129A34F,631,1900-01-01 19:29:44.343434343,19,29,24,50.966126,7.006732,100155,0,26.0,40.0,180.0,633,1307.02737922725,50.961797,7.004204,2
6111,222086-222-003-5219.2.28:184000-42-62_76512F8B-599C-484F-AB22-B058012E2217,3270,1900-01-01 19:29:48.000000000,19,29,37,50.998982,7.100296,300222,1,36.0,36.0,60.0,3271,604.084524472618,50.996341,7.107784,1
4723,201088-201-003-814.2.22:191900-29-63_FBB9EEB2-1033-460F-BCDB-AFD600E740C8,5228,1900-01-01 19:30:00.000000000,19,30,7,51.031508,6.991655,300201,0,13.0,26.0,210.0,5229,875.684369717344,51.033744,6.988695,4
7283,270-127-001-35.2.22:192900-15-263_A1ADEFE6-C21A-4E4C-A8C9-B05100EF2C1F,36,1900-01-01 19:30:00.000000000,19,30,2,50.949124,6.952559,100127,0,17.0,17.0,120.0,38,575.430001942277,50.954247,6.950373,3
7613,29-706-024-4060.2.21:192500-14-1_F07B1813-C8E0-4839-88AA-AF41012CC737,5369,1900-01-01 19:30:00.000000000,19,30,5,50.806455,6.894537,2400706,1,11.0,11.0,60.0,4060,183.953253145698,50.808355,6.891849,4
7297,270-127-001-35.2.22:192900-15-263_A1ADEFE6-C21A-4E4C-A8C9-B05100EF2C1F,36,1900-01-01 19:30:00.000000000,19,30,2,50.949124,6.952559,100127,1,6.4,15.0,228.979591836735,35,409.245730554634,50.954247,6.950373,4
1879,11-348-011-4265.2.21:191900-20-175_5493C41A-A8CC-4D83-87C6-B05300F54767,4383,1900-01-01 19:30:00.000000000,19,30,8,50.982449,7.611368,1100348,1,38.0,38.0,120.0,4382,1273.83061851668,50.979942,7.597539,1
7604,29-706-024-4060.2.21:192500-14-1_F07B1813-C8E0-4839-88AA-AF41012CC737,5369,1900-01-01 19:30:00.000000000,19,30,5,50.806455,6.894537,2400706,0,21.0,21.0,60.0,5368,352.279797133294,50.808355,6.891849,2
57,0-25-003-3452.2.21:191400-44-189_C79F9340-8B4E-4B47-BA80-B07D01552980,3444,1900-01-01 19:30:12.000000000,19,30,14,51.131395,7.025896,300025,1,28.0,28.0,60.0,3522,466.84504548236,51.127984,7.022263,2
12621,616-122-001-337.2.33:190500-18-261_B122F8E9-2C71-4813-8D08-B04600BEBEDB,746,1900-01-01 19:30:15.789473684,19,30,13,50.99823,6.877096,100122,0,13.0,13.0,120.0,372,437.596042364285,50.996152,6.872442,4
8270,350-155-001-642.2.22:185600-26-265_00257B3D-2EA5-42A4-9037-B0770129A34F,631,1900-01-01 19:30:22.470329671,19,30,24,50.966126,7.006732,100155,1,10.0,15.0,180.0,570,509.389945281448,50.961797,7.004204,4
12159,6080196-608-006-1574.2.24:182900-47-1_2D246A5B-64C3-41C4-A60E-AF4700977F34,1375,1900-01-01 19:30:22.681318680,19,30,46,50.697307,7.049397,600608,1,20.0,20.0,120.0,1374,673.466171930653,50.697307,7.049397,3
4752,201088-201-003-814.2.22:191900-29-63_FBB9EEB2-1033-460F-BCDB-AFD600E740C8,5228,1900-01-01 19:30:25.714285714,19,30,7,51.031508,6.991655,300201,1,10.0,18.0,147.272727272727,1289,292.906972454121,51.033744,6.988695,4
6071,222086-222-003-5219.2.28:184000-42-62_76512F8B-599C-484F-AB22-B058012E2217,3272,1900-01-01 19:30:31.818181818,19,30,39,50.994507,7.113423,300222,0,27.0,27.0,60.0,3271,456.916027575206,50.994499,7.116144,2
6112,222086-222-003-5219.2.28:184000-42-62_76512F8B-599C-484F-AB22-B058012E2217,3271,1900-01-01 19:30:48.000000000,19,30,38,50.996341,7.107784,300222,1,27.0,27.0,60.0,3272,456.916027575206,50.994507,7.113423,2
5019,202164-202-003-3064.2.22:191700-25-63_038D4825-8F67-4D67-B644-AF6D0110E680,7212,1900-01-01 19:31:00.000000000,19,31,8,51.054548,7.017606,300202,1,21.3,24.2752987344503,34.2857142857143,3038,313.151057125102,51.05204,7.015569,2
7264,27-740-012-1690.2.21:192900-19-1_1E22FB2E-F9B4-47AA-84BF-AF55013166D0,1691,1900-01-01 19:31:00.000000000,19,31,2,50.625937,6.946744,1200740,1,40.0,40.0,180.0,1690,1986.78605171659,50.621869,6.943991,1
7247,27-740-012-1690.2.21:192900-19-1_1E22FB2E-F9B4-47AA-84BF-AF55013166D0,1691,1900-01-01 19:31:00.000000000,19,31,2,50.625937,6.946744,1200740,0,93.0,93.0,120.0,9791,3105.09433456546,50.621869,6.943991,0
7605,29-706-024-4060.2.21:192500-14-1_F07B1813-C8E0-4839-88AA-AF41012CC737,5368,1900-01-01 19:31:00.000000000,19,31,6,50.808355,6.891849,2400706,0,19.0,19.0,60.0,4057,316.379172565796,50.810788,6.892207,3
10,0-25-003-3452.2.21:191400-44-189_C79F9340-8B4E-4B47-BA80-B07D01552980,3446,1900-01-01 19:31:00.000000000,19,31,12,51.14266,7.027789,300025,0,23.0,23.0,60.0,3447,379.568641388849,51.139561,7.026491,2
7614,29-706-024-4060.2.21:192500-14-1_F07B1813-C8E0-4839-88AA-AF41012CC737,5368,1900-01-01 19:31:00.000000000,19,31,6,50.808355,6.891849,2400706,1,21.0,21.0,60.0,5369,351.754334087795,50.810788,6.892207,2
15122,73-161-001-467.2.21:193100-13-265_34710415-23A8-475C-93F2-B077012991BC,467,1900-01-01 19:31:00.000000000,19,31,1,50.884992,7.059152,100161,0,23.0,23.0,60.0,863,380.722188298243,50.883667,7.062519,2
58,0-25-003-3452.2.21:191400-44-189_C79F9340-8B4E-4B47-BA80-B07D01552980,3522,1900-01-01 19:31:12.000000000,19,31,15,51.127984,7.022263,300025,1,30.0,30.0,60.0,3521,491.752584740682,51.124945,7.017196,2
6072,222086-222-003-5219.2.28:184000-42-62_76512F8B-599C-484F-AB22-B058012E2217,9382,1900-01-01 19:31:31.818181818,19,31,40,50.994499,7.116144,300222,0,15.8,24.2752987344503,38.1818181818182,3272,191.029809633198,50.994594,7.121246,3
5020,202164-202-003-3064.2.22:191700-25-63_038D4825-8F67-4D67-B644-AF6D0110E680,3038,1900-01-01 19:31:34.285714286,19,31,9,51.05204,7.015569,300202,1,16.0,24.2752987344503,60.0,3037,270.821859132056,51.04977,7.015134,3
6113,222086-222-003-5219.2.28:184000-42-62_76512F8B-599C-484F-AB22-B058012E2217,3272,1900-01-01 19:31:48.000000000,19,31,39,50.994507,7.113423,300222,1,8.0,24.2752987344503,96.0,9382,191.029809633198,50.994499,7.116144,4
7615,29-706-024-4060.2.21:192500-14-1_F07B1813-C8E0-4839-88AA-AF41012CC737,4057,1900-01-01 19:32:00.000000000,19,32,7,50.810788,6.892207,2400706,1,19.0,19.0,60.0,5368,316.379172565796,50.814551,6.89147,3
7606,29-706-024-4060.2.21:192500-14-1_F07B1813-C8E0-4839-88AA-AF41012CC737,4057,1900-01-01 19:32:00.000000000,19,32,7,50.810788,6.892207,2400706,0,26.0,26.0,60.0,8912,427.986080842335,50.814551,6.89147,2
1880,11-348-011-4265.2.21:191900-20-175_5493C41A-A8CC-4D83-87C6-B05300F54767,4382,1900-01-01 19:32:00.000000000,19,32,9,50.979942,7.597539,1100348,1,19.0,19.0,120.0,4381,648.331750992032,50.981047,7.589061,3
7284,270-127-001-35.2.22:192900-15-263_A1ADEFE6-C21A-4E4C-A8C9-B05100EF2C1F,38,1900-01-01 19:32:00.000000000,19,32,3,50.954247,6.950373,100127,0,12.0,12.0,120.0,312,413.175407906185,50.957919,6.949864,4
15123,73-161-001-467.2.21:193100-13-265_34710415-23A8-475C-93F2-B077012991BC,863,1900-01-01 19:32:00.000000000,19,32,2,50.883667,7.062519,100161,0,14.0,14.0,60.0,468,231.932697569187,50.882901,7.064718,4
15134,73-161-001-467.2.21:193100-13-265_34710415-23A8-475C-93F2-B077012991BC,863,1900-01-01 19:32:00.000000000,19,32,2,50.883667,7.062519,100161,1,14.0,23.0,105.0,467,380.722188298243,50.882901,7.064718,3
11,0-25-003-3452.2.21:191400-44-189_C79F9340-8B4E-4B47-BA80-B07D01552980,3445,1900-01-01 19:32:00.000000000,19,32,13,51.139561,7.026491,300025,0,24.0,24.0,60.0,3446,393.30212628616,51.131395,7.025896,2
1789,1060-749-012-1690.2.22:192300-14-153_4AE616C6-629C-461E-9FDF-B05400EB6EB3,8746,1900-01-01 19:32:00.000000000,19,32,5,50.606491,6.98475,1200749,1,19.0,19.0,120.0,5768,634.91978953195,50.602461,6.987237,3
6073,222086-222-003-5219.2.28:184000-42-62_76512F8B-599C-484F-AB22-B058012E2217,3273,1900-01-01 19:32:10.000000000,19,32,41,50.994594,7.121246,300222,0,21.0,24.2752987344503,60.0,9382,358.249000766357,50.991461,7.124546,2
59,0-25-003-3452.2.21:191400-44-189_C79F9340-8B4E-4B47-BA80-B07D01552980,3521,1900-01-01 19:32:12.000000000,19,32,16,51.124945,7.017196,300025,1,52.0,52.0,60.0,3520,874.911819181542,51.117615,7.014579,0
12622,616-122-001-337.2.33:190500-18-261_B122F8E9-2C71-4813-8D08-B04600BEBEDB,372,1900-01-01 19:32:15.789473684,19,32,14,50.996152,6.872442,100122,0,23.0,23.0,60.0,373,384.726588257954,50.999005,6.869589,2
5021,202164-202-003-3064.2.22:191700-25-63_038D4825-8F67-4D67-B644-AF6D0110E680,3037,1900-01-01 19:32:34.285714286,19,32,10,51.04977,7.015134,300202,1,39.0,39.0,60.0,3126,655.755365810297,51.045216,7.020867,1
4995,202164-202-003-3064.2.22:191700-25-63_038D4825-8F67-4D67-B644-AF6D0110E680,3038,1900-01-01 19:32:40.363636364,19,32,9,51.05204,7.015569,300202,0,19.0,19.0,60.0,7212,313.151057125102,51.04977,7.015134,3
8245,350-155-001-642.2.22:185600-26-265_00257B3D-2EA5-42A4-9037-B0770129A34F,570,1900-01-01 19:32:44.343434343,19,32,25,50.961797,7.004204,100155,0,8.0,31.0,240.0,631,509.389945281448,50.958958,6.999901,4
4753,201088-201-003-814.2.22:191900-29-63_FBB9EEB2-1033-460F-BCDB-AFD600E740C8,1289,1900-01-01 19:32:52.987012987,19,32,8,51.033744,6.988695,300201,1,28.0,55.0,120.0,5227,917.522679668833,51.041194,6.991035,1
7248,27-740-012-1690.2.21:192900-19-1_1E22FB2E-F9B4-47AA-84BF-AF55013166D0,9791,1900-01-01 19:33:00.000000000,19,33,3,50.621869,6.943991,1200740,0,25.0,25.0,60.0,1694,422.59824973475,50.620301,6.941049,2
12,0-25-003-3452.2.21:191400-44-189_C79F9340-8B4E-4B47-BA80-B07D01552980,3444,1900-01-01 19:33:00.000000000,19,33,14,51.131395,7.025896,300025,0,47.3,57.0,80.0,3445,943.854689820345,51.127984,7.022263,0
7607,29-706-024-4060.2.21:192500-14-1_F07B1813-C8E0-4839-88AA-AF41012CC737,8912,1900-01-01 19:33:00.000000000,19,33,8,50.814551,6.89147,2400706,0,15.0,15.0,60.0,9053,252.87745132222,50.813736,6.894605,4
7616,29-706-024-4060.2.21:192500-14-1_F07B1813-C8E0-4839-88AA-AF41012CC737,8912,1900-01-01 19:33:00.000000000,19,33,8,50.814551,6.89147,2400706,1,26.0,26.0,60.0,4057,427.986080842335,50.813736,6.894605,2
15124,73-161-001-467.2.21:193100-13-265_34710415-23A8-475C-93F2-B077012991BC,468,1900-01-01 19:33:00.000000000,19,33,3,50.882901,7.064718,100161,0,22.0,24.2752987344503,15.0,909,242.386892810719,50.882143,7.067912,2
6074,222086-222-003-5219.2.28:184000-42-62_76512F8B-599C-484F-AB22-B058012E2217,5208,1900-01-01 19:33:10.000000000,19,33,42,50.991461,7.124546,300222,0,15.5,20.0,158.181818181818,3273,669.776336319074,50.991461,7.124546,3
60,0-25-003-3452.2.21:191400-44-189_C79F9340-8B4E-4B47-BA80-B07D01552980,3520,1900-01-01 19:33:12.000000000,19,33,17,51.117615,7.014579,300025,1,57.0,57.0,60.0,3519,951.3265916833,51.109506,7.012559,0
15125,73-161-001-467.2.21:193100-13-265_34710415-23A8-475C-93F2-B077012991BC,909,1900-01-01 19:33:15.000000000,19,33,4,50.882143,7.067912,100161,0,23.0,23.0,60.0,471,380.572147020241,50.881189,7.072935,2
12623,616-122-001-337.2.33:190500-18-261_B122F8E9-2C71-4813-8D08-B04600BEBEDB,373,1900-01-01 19:33:15.789473684,19,33,15,50.999005,6.869589,100122,0,17.0,17.0,120.0,747,577.090959982161,51.001184,6.873904,3
8271,350-155-001-642.2.22:185600-26-265_00257B3D-2EA5-42A4-9037-B0770129A34F,570,1900-01-01 19:33:22.470329671,19,33,25,50.961797,7.004204,100155,1,14.0,27.0,120.0,962,456.572760780317,50.961797,7.004204,3
6114,222086-222-003-5219.2.28:184000-42-62_76512F8B-599C-484F-AB22-B058012E2217,9382,1900-01-01 19:33:24.000000000,19,33,40,50.994499,7.116144,300222,1,21.0,24.2752987344503,60.0,3273,358.249000766357,50.994594,7.121246,2
4724,201088-201-003-814.2.22:191900-29-63_FBB9EEB2-1033-460F-BCDB-AFD600E740C8,1289,1900-01-01 19:33:30.000000000,19,33,8,51.033744,6.988695,300201,0,10.3,18.0,120.0,5228,292.906972454121,51.041194,6.991035,4
5022,202164-202-003-3064.2.22:191700-25-63_038D4825-8F67-4D67-B644-AF6D0110E680,3126,1900-01-01 19:33:34.285714286,19,33,11,51.045216,7.020867,300202,1,13.0,13.0,60.0,3036,221.666906054973,51.044356,7.023671,4
4996,202164-202-003-3064.2.22:191700-25-63_038D4825-8F67-4D67-B644-AF6D0110E680,3037,1900-01-01 19:33:40.363636364,19,33,10,51.04977,7.015134,300202,0,18.5,24.2752987344503,42.0,3038,272.32340667602,51.045216,7.020867,3
15135,73-161-001-467.2.21:193100-13-265_34710415-23A8-475C-93F2-B077012991BC,468,1900-01-01 19:33:45.000000000,19,33,3,50.882901,7.064718,100161,1,16.6,24.2752987344503,45.0,863,231.932697569187,50.882143,7.067912,3
7298,270-127-001-35.2.22:192900-15-263_A1ADEFE6-C21A-4E4C-A8C9-B05100EF2C1F,38,1900-01-01 19:33:48.979591837,19,33,3,50.954247,6.950373,100127,1,17.0,17.0,120.0,36,575.430001942277,50.957919,6.949864,3
7617,29-706-024-4060.2.21:192500-14-1_F07B1813-C8E0-4839-88AA-AF41012CC737,9053,1900-01-01 19:34:00.000000000,19,34,9,50.813736,6.894605,2400706,1,14.0,14.0,60.0,8912,240.109491774163,50.819232,6.894142,4
7608,29-706-024-4060.2.21:192500-14-1_F07B1813-C8E0-4839-88AA-AF41012CC737,9053,1900-01-01 19:34:00.000000000,19,34,9,50.813736,6.894605,2400706,0,22.0,22.0,120.0,5356,734.049232176479,50.819232,6.894142,2
7249,27-740-012-1690.2.21:192900-19-1_1E22FB2E-F9B4-47AA-84BF-AF55013166D0,1694,1900-01-01 19:34:00.000000000,19,34,4,50.620301,6.941049,1200740,0,10.0,10.0,120.0,9789,336.679847887834,50.617993,6.941964,4
7285,270-127-001-35.2.22:192900-15-263_A1ADEFE6-C21A-4E4C-A8C9-B05100EF2C1F,312,1900-01-01 19:34:00.000000000,19,34,4,50.957919,6.949864,100127,0,1.0,1.0,60.0,837,23.5661513644823,50.958806,6.949185,4
1881,11-348-011-4265.2.21:191900-20-175_5493C41A-A8CC-4D83-87C6-B05300F54767,4381,1900-01-01 19:34:00.000000000,19,34,10,50.981047,7.589061,1100348,1,38.0,38.0,60.0,4380,626.699562800491,50.981632,7.581733,1
1790,1060-749-012-1690.2.22:192300-14-153_4AE616C6-629C-461E-9FDF-B05400EB6EB3,5768,1900-01-01 19:34:00.000000000,19,34,6,50.602461,6.987237,1200749,1,24.0,24.0,60.0,9636,394.799071751405,50.605431,6.989955,2
1778,1060-749-012-1690.2.22:192300-14-153_4AE616C6-629C-461E-9FDF-B05400EB6EB3,5768,1900-01-01 19:34:00.000000000,19,34,6,50.602461,6.987237,1200749,0,19.0,19.0,120.0,8746,634.91978953195,50.605431,6.989955,3
7265,27-740-012-1690.2.21:192900-19-1_1E22FB2E-F9B4-47AA-84BF-AF55013166D0,9791,1900-01-01 19:34:00.000000000,19,34,3,50.621869,6.943991,1200740,1,52.0,52.0,120.0,1691,1739.65374883608,50.620301,6.941049,0
61,0-25-003-3452.2.21:191400-44-189_C79F9340-8B4E-4B47-BA80-B07D01552980,3519,1900-01-01 19:34:12.000000000,19,34,18,51.109506,7.012559,300025,1,9.0,19.0,240.0,3100,628.869528331451,51.105468,7.015912,4
15126,73-161-001-467.2.21:193100-13-265_34710415-23A8-475C-93F2-B077012991BC,471,1900-01-01 19:34:15.000000000,19,34,5,50.881189,7.072935,100161,0,17.0,17.0,120.0,511,569.220567000586,50.881439,7.080941,3
13,0-25-003-3452.2.21:191400-44-189_C79F9340-8B4E-4B47-BA80-B07D01552980,3522,1900-01-01 19:34:20.000000000,19,34,15,51.127984,7.022263,300025,0,28.0,28.0,60.0,3444,466.84504548236,51.124945,7.017196,2
4997,202164-202-003-3064.2.22:191700-25-63_038D4825-8F67-4D67-B644-AF6D0110E680,3126,1900-01-01 19:34:22.363636364,19,34,11,51.045216,7.020867,300202,0,25.7,39.0,102.0,3037,655.755365810297,51.044356,7.023671,2
6115,222086-222-003-5219.2.28:184000-42-62_76512F8B-599C-484F-AB22-B058012E2217,3273,1900-01-01 19:34:24.000000000,19,34,41,50.994594,7.121246,300222,1,13.0,20.0,180.0,5208,669.776336319073,50.994594,7.121246,4
15136,73-161-001-467.2.21:193100-13-265_34710415-23A8-475C-93F2-B077012991BC,909,1900-01-01 19:34:30.000000000,19,34,4,50.882143,7.067912,100161,1,15.0,15.0,60.0,468,242.386892810719,50.881189,7.072935,4
5023,202164-202-003-3064.2.22:191700-25-63_038D4825-8F67-4D67-B644-AF6D0110E680,3036,1900-01-01 19:34:34.285714286,19,34,12,51.044356,7.023671,300202,1,16.7,24.2752987344503,34.2857142857143,3035,190.418072472237,51.043883,7.02627,3
4754,201088-201-003-814.2.22:191900-29-63_FBB9EEB2-1033-460F-BCDB-AFD600E740C8,5227,1900-01-01 19:34:52.987012987,19,34,9,51.041194,6.991035,300201,1,29.5,36.0,81.8181818181818,5226,605.22373234543,51.046237,6.994237,1
1791,1060-749-012-1690.2.22:192300-14-153_4AE616C6-629C-461E-9FDF-B05400EB6EB3,9636,1900-01-01 19:35:00.000000000,19,35,7,50.605431,6.989955,1200749,1,15.0,15.0,60.0,6013,245.909490407668,50.604903,6.992882,4
7618,29-706-024-4060.2.21:192500-14-1_F07B1813-C8E0-4839-88AA-AF41012CC737,5356,1900-01-01 19:35:00.000000000,19,35,10,50.819232,6.894142,2400706,1,23.0,23.0,120.0,9053,761.761900459643,50.822229,6.898344,2
1882,11-348-011-4265.2.21:191900-20-175_5493C41A-A8CC-4D83-87C6-B05300F54767,4380,1900-01-01 19:35:00.000000000,19,35,11,50.981632,7.581733,1100348,1,11.0,16.0,60.0,4379,184.695147960044,50.979918,7.580806,4
7286,270-127-001-35.2.22:192900-15-263_A1ADEFE6-C21A-4E4C-A8C9-B05100EF2C1F,837,1900-01-01 19:35:00.000000000,19,35,5,50.958806,6.949185,100127,0,37.0,37.0,60.0,311,617.499809034017,50.958248,6.944761,1
5024,202164-202-003-3064.2.22:191700-25-63_038D4825-8F67-4D67-B644-AF6D0110E680,3035,1900-01-01 19:35:08.571428572,19,35,13,51.043883,7.02627,300202,1,31.0,31.0,60.0,3034,508.669365684015,51.041004,7.031682,1
12624,616-122-001-337.2.33:190500-18-261_B122F8E9-2C71-4813-8D08-B04600BEBEDB,747,1900-01-01 19:35:15.789473684,19,35,16,51.001184,6.873904,100122,0,24.3,24.2752987344503,0.0,748,268.763007993209,51.001136,6.876738,2
12625,616-122-001-337.2.33:190500-18-261_B122F8E9-2C71-4813-8D08-B04600BEBEDB,748,1900-01-01 19:35:15.789473684,19,35,17,51.001136,6.876738,100122,0,28.0,28.0,360.0,385,2789.67845405545,51.021129,6.89781,2
14,0-25-003-3452.2.21:191400-44-189_C79F9340-8B4E-4B47-BA80-B07D01552980,3521,1900-01-01 19:35:20.000000000,19,35,16,51.124945,7.017196,300025,0,30.0,30.0,60.0,3522,493.253115443029,51.117615,7.014579,2
15137,73-161-001-467.2.21:193100-13-265_34710415-23A8-475C-93F2-B077012991BC,471,1900-01-01 19:35:30.000000000,19,35,5,50.881189,7.072935,100161,1,23.0,23.0,60.0,909,380.572147020241,50.881439,7.080941,2
4725,201088-201-003-814.2.22:191900-29-63_FBB9EEB2-1033-460F-BCDB-AFD600E740C8,5227,1900-01-01 19:35:30.000000000,19,35,9,51.041194,6.991035,300201,0,21.3,28.0,160.0,1289,917.522679668834,51.046237,6.994237,2
7299,270-127-001-35.2.22:192900-15-263_A1ADEFE6-C21A-4E4C-A8C9-B05100EF2C1F,312,1900-01-01 19:35:48.979591837,19,35,4,50.957919,6.949864,100127,1,24.9,25.0,48.9795918367347,38,412.160661500573,50.958806,6.949185,2
12872,6310239-631-006-9478.2.22:193600-51-1_09927BB5-9A46-4FE9-A517-AF4700977E08,9478,1900-01-01 19:36:00.000000000,19,36,1,50.753171,7.044099,600631,0,32.0,32.0,60.0,694,537.443743373843,50.750893,7.046542,1
7609,29-706-024-4060.2.21:192500-14-1_F07B1813-C8E0-4839-88AA-AF41012CC737,5356,1900-01-01 19:36:00.000000000,19,36,10,50.819232,6.894142,2400706,0,29.0,29.0,60.0,736,475.41699297788,50.822229,6.898344,2
1883,11-348-011-4265.2.21:191900-20-175_5493C41A-A8CC-4D83-87C6-B05300F54767,4379,1900-01-01 19:36:00.000000000,19,36,12,50.979918,7.580806,1100348,1,21.0,21.0,60.0,4378,342.202915233389,50.981286,7.577349,2
1779,1060-749-012-1690.2.22:192300-14-153_4AE616C6-629C-461E-9FDF-B05400EB6EB3,9636,1900-01-01 19:36:00.000000000,19,36,7,50.605431,6.989955,1200749,0,24.0,24.0,60.0,5768,394.799071751405,50.604903,6.992882,2
7287,270-127-001-35.2.22:192900-15-263_A1ADEFE6-C21A-4E4C-A8C9-B05100EF2C1F,311,1900-01-01 19:36:00.000000000,19,36,6,50.958248,6.944761,100127,0,17.0,17.0,60.0,750,276.077694199926,50.958669,6.941596,3
7266,27-740-012-1690.2.21:192900-19-1_1E22FB2E-F9B4-47AA-84BF-AF55013166D0,1694,1900-01-01 19:36:00.000000000,19,36,4,50.620301,6.941049,1200740,1,25.0,25.0,60.0,9791,422.59824973475,50.617993,6.941964,2
7250,27-740-012-1690.2.21:192900-19-1_1E22FB2E-F9B4-47AA-84BF-AF55013166D0,9789,1900-01-01 19:36:00.000000000,19,36,5,50.617993,6.941964,1200740,0,23.0,23.0,60.0,9425,382.730793804204,50.616456,6.945169,2
1792,1060-749-012-1690.2.22:192300-14-153_4AE616C6-629C-461E-9FDF-B05400EB6EB3,6013,1900-01-01 19:36:00.000000000,19,36,8,50.604903,6.992882,1200749,1,41.0,41.0,120.0,6012,1379.02076992358,50.594987,7.004423,0
4998,202164-202-003-3064.2.22:191700-25-63_038D4825-8F67-4D67-B644-AF6D0110E680,3036,1900-01-01 19:36:04.363636364,19,36,12,51.044356,7.023671,300202,0,13.0,13.0,60.0,3126,221.666906054973,51.043883,7.02627,4
5025,202164-202-003-3064.2.22:191700-25-63_038D4825-8F67-4D67-B644-AF6D0110E680,3034,1900-01-01 19:36:08.571428572,19,36,14,51.041004,7.031682,300202,1,18.0,27.0,180.0,3149,895.513884488604,51.040422,7.040566,3
4755,201088-201-003-814.2.22:191900-29-63_FBB9EEB2-1033-460F-BCDB-AFD600E740C8,5226,1900-01-01 19:36:14.805194805,19,36,10,51.046237,6.994237,300201,1,21.0,21.0,60.0,7663,348.420902415579,51.04906,6.996322,2
15127,73-161-001-467.2.21:193100-13-265_34710415-23A8-475C-93F2-B077012991BC,511,1900-01-01 19:36:15.000000000,19,36,6,50.881439,7.080941,100161,0,20.2,24.2752987344503,15.0,510,139.258523692806,50.881421,7.082873,2
